2024-03-29 20:25:30,436,467a1741, 2023-10-30, 2024년 지역 블록체인 기술혁신지원센터 구축 사업 모집 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178561&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,268e3519, 2023-09-12, 2024년 블록체인 민간분야 집중·확산사업 모집 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178535&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,33197c51, 2023-07-05, 2023년 블록체인 공공분야 집중·확산사업 사업자 모집 2차 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178472&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,d6c2e351, 2023-05-30, 2023년 블록체인 공공분야 집중·확산사업 사업자 모집 재공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178418&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,d232a2df, 2023-04-25, 2023년 블록체인 공공분야 집중·확산사업 사업자 모집 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178351&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,914cbca0, 2023-04-10, 2023년 지역 블록체인 기업 지원 사업 모집 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178311&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:31,167,e4b0e8b3, 2023.12.05, [한국인터넷진흥원] 2024년 블록체인 집중 확산사업 회계컨설팅 용역, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9439
2024-03-29 20:25:31,167,f1226fa3, 2023.11.28, [한국인터넷진흥원] [사전규격공개] 2024년 블록체인 집중 확산사업 회계컨설팅 용역, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9427
2024-03-29 20:25:31,167,dadbc9b7, 2023.11.28, [한국인터넷진흥원] 2024년도 블록체인 홍보 콘텐츠 제작 용역, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9424
2024-03-29 20:25:31,167,6c03c5a8, 2023.11.22, [한국인터넷진흥원] [사전규격공개] 2024년도 블록체인 홍보 콘텐츠 제작 용역, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9417
2024-03-29 20:25:31,167,cb5c61ec, 2023.11.15, [한국인터넷진흥원] 2024년 블록체인 집중확산사업 원가산정 용역, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9404
2024-03-29 20:25:31,167,73b3e70f, 2023.11.14, [한국인터넷진흥원] 24년 블록체인 동향조사 및 심층분석, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9400
2024-03-29 20:25:31,167,44fca2c1, 2023.11.14, [한국인터넷진흥원] (취소공고)24년 블록체인 동향조사 및 심층분석, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9399
2024-03-29 20:25:31,167,06c88ff2, 2023.11.09, [한국인터넷진흥원] 24년 블록체인 동향조사 및 심층분석, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9392
2024-03-29 20:25:31,167,8aee11a3, 2023.11.09, [한국인터넷진흥원] [사전규격공개] 2024년 블록체인 집중확산사업 원가산정 용역, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9390
2024-03-29 20:25:31,167,0be6d690, 2023.11.03, [한국인터넷진흥원] [사전규격공개] 24년 블록체인 동향조사 및 심층분석, 과학기술정보통신부>소식>사업공고>소속유관기관, https://www.kisa.or.kr/403/form?postSeq=9387
2024-03-29 20:25:33,100,103fc2b8, 2023-12-28, [한국인터넷진흥원] 2024년 블록체인 표준특허 지원 사업 수요조사(~’24.1.11 14시), 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3231
2024-03-29 20:25:33,100,2e224868, 2023-12-14, [한국인터넷진흥원] 2024년 블록체인 특화 클러스터 조성 사업 모집 공고, 과학기술정보통신부>소식>공지사항>소속유관기관, https://www.kisa.or.kr/401/form?postSeq=3228
